# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 295  of event 'cpu-clock'
# Event count (approx.): 1482411875
#
# Overhead  Shared Object      Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  .................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.34%  pin.so             [.] <pin_core::mutable::page::OwnerRef>::read                                                                                                                                                                                                                          -      -            
     0.34%  pin.so             [.] <pin_core::mutable::page::Page>::group_entry                                                                                                                                                                                                                       -      -            
     0.34%  pin.so             [.] <pin_core::mutable::page::Page>::owner                                                                                                                                                                                                                             -      -            
     0.34%  pin.so             [.] <pin_core::mutable::page::Page>::read_with::<<pin::storage_impl::PgStore as pin_core::mutable::PageStore>::read::{closure#0}>                                                                                                                                      -      -            
     0.34%  pin.so             [.] <pin_core::mutable::page::Page>::u32                                                                                                                                                                                                                               -      -            
     0.34%  pin.so             [.] <pin_core::query::Query>::decode                                                                                                                                                                                                                                   -      -            
     0.34%  pin.so             [.] __rustc::__rdl_alloc                                                                                                                                                                                                                                               -      -            
     0.34%  pin.so             [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<*mut pgrx_pg_sys::include::pg18::IndexScanDescData, pin::am::begin_scan::begin_scan_inner::{closure#1}>::{closure#0}>                                         -      -            
     0.34%  pin.so             [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<i32, pgrx_pg_sys::include::pg18::GetDatabaseEncoding::{closure#0}>::{closure#0}>                                                         -      -            
     0.34%  pin.so             [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<u32, <pin::storage_impl::PgStore as pin_core::mutable::PageStore>::blocks::{closure#0}>::{closure#0}>                                    -      -            
     0.34%  pin.so             [.] core::ptr::drop_glue::<pin_core::query::Query>                                                                                                                                                                                                                     -      -            
     0.34%  pin.so             [.] pgrx_pg_sys::submodules::panic::run_guarded::<core::panic::unwind_safe::AssertUnwindSafe<pin::am::bitmap::{closure#0}>, i64>                                                                                                                                       -      -            
     0.34%  pin.so             [.] pin::am::bitmap                                                                                                                                                                                                                                                    -      -            
     0.34%  pin.so             [.] pin_core::grouped::query::evaluate_source::<pin_core::mutable::grouped::scan::Loaded<pin::storage_impl::PgStore>, pin_core::mutable::grouped::scan::scan_query<pin::storage_impl::PgStore, pin::am::bitmap::bitmap_inner::{closure#0}::{closure#0}>::{closure#8}>  -      -            
     0.34%  pin.so             [.] pin_core::grouped::query::validate_program                                                                                                                                                                                                                         -      -            
     0.34%  pin.so             [.] pin_core::memory::reserve::<u8>                                                                                                                                                                                                                                    -      -            
     0.34%  pin.so             [.] pin_core::mutable::find_term::<pin::storage_impl::PgStore>                                                                                                                                                                                                         -      -            
     0.34%  pin.so             [.] pin_core::mutable::following                                                                                                                                                                                                                                       -      -            
     0.34%  pin.so             [.] pin_core::mutable::grouped::scan::compile                                                                                                                                                                                                                          -      -            
     0.34%  pin.so             [.] pin_core::mutable::grouped::storage::read_bitmap::<pin::storage_impl::PgStore>                                                                                                                                                                                     -      -            
     0.34%  pin.so             [.] pin_storage_blocks                                                                                                                                                                                                                                                 -      -            
     0.34%  pin.so             [.] pin_storage_check                                                                                                                                                                                                                                                  -      -            
     0.34%  postgres           [.] AllocSetContextCreateInternal                                                                                                                                                                                                                                      -      -            
     0.34%  postgres           [.] AllocSetGetChunkSpace                                                                                                                                                                                                                                              -      -            
     0.34%  postgres           [.] AtEOXact_RelationCache                                                                                                                                                                                                                                             -      -            
     0.34%  postgres           [.] BuildQueryCompletionString                                                                                                                                                                                                                                         -      -            
     0.34%  postgres           [.] ExecInitAgg                                                                                                                                                                                                                                                        -      -            
     0.34%  postgres           [.] ExecInterpExprStillValid                                                                                                                                                                                                                                           -      -            
     0.34%  postgres           [.] ExprEvalPushStep                                                                                                                                                                                                                                                   -      -            
     0.34%  postgres           [.] GetCachedPlan                                                                                                                                                                                                                                                      -      -            
     0.34%  postgres           [.] HeapTupleSatisfiesVisibility                                                                                                                                                                                                                                       -      -            
     0.34%  postgres           [.] LWLockAcquire                                                                                                                                                                                                                                                      -      -            
     0.34%  postgres           [.] LockRelationOid                                                                                                                                                                                                                                                    -      -            
     0.34%  postgres           [.] MakeTupleTableSlot                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] MemoryContextDelete                                                                                                                                                                                                                                                -      -            
     0.34%  postgres           [.] MultiExecBitmapIndexScan                                                                                                                                                                                                                                           -      -            
     0.34%  postgres           [.] MultiExecProcNode                                                                                                                                                                                                                                                  -      -            
     0.34%  postgres           [.] RecoveryInProgress                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] RelationGetNumberOfBlocksInFork                                                                                                                                                                                                                                    -      -            
     0.34%  postgres           [.] ReleasePredicateLocks                                                                                                                                                                                                                                              -      -            
     0.34%  postgres           [.] copyObjectImpl                                                                                                                                                                                                                                                     -      -            
     0.34%  postgres           [.] core_yylex                                                                                                                                                                                                                                                         -      -            
     0.34%  postgres           [.] hash_bytes                                                                                                                                                                                                                                                         -      -            
     0.34%  postgres           [.] hash_seq_search                                                                                                                                                                                                                                                    -      -            
     0.34%  postgres           [.] index_getbitmap                                                                                                                                                                                                                                                    -      -            
     0.34%  postgres           [.] list_delete_nth_cell                                                                                                                                                                                                                                               -      -            
     0.34%  postgres           [.] makeString                                                                                                                                                                                                                                                         -      -            
     0.34%  postgres           [.] malloc@plt                                                                                                                                                                                                                                                         -      -            
     0.34%  postgres           [.] palloc0                                                                                                                                                                                                                                                            -      -            
     0.34%  postgres           [.] pg_plan_queries                                                                                                                                                                                                                                                    -      -            
     0.34%  postgres           [.] pq_getmessage                                                                                                                                                                                                                                                      -      -            
     0.34%  postgres           [.] standard_ExecutorRun                                                                                                                                                                                                                                               -      -            
     0.34%  postgres           [.] tag_hash                                                                                                                                                                                                                                                           -      -            
     0.34%  postgres           [.] tbm_add_tuples                                                                                                                                                                                                                                                     -      -            
     0.34%  postgres           [.] tbm_extract_page_tuple                                                                                                                                                                                                                                             -      -            
     0.34%  postgres           [.] 0x00000000001e35e2                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000001e3ab0                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000001fbc07                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x0000000000244f48                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000003ac928                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000003ac9cc                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000003cbee0                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000003daf61                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x0000000000409490                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x0000000000427304                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x000000000059c9e8                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000005c1970                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000005c7351                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000005e280e                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000005e4c88                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000007bc397                                                                                                                                                                                                                                                 -      -            
     0.34%  postgres           [.] 0x00000000007cbaa4                                                                                                                                                                                                                                                 -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
